,order,Date,Price,Open,High,Low,Change %,volatility
615,167,"May 13, 2019",109.31,109.75,109.84,109.02,-0.57%,0.6031137668167649
616,166,"May 14, 2019",109.61,109.3,109.78,109.14,0.27%,0.46785998343050866
617,165,"May 15, 2019",109.59,109.61,109.72,109.16,-0.02%,0.4822661201298263
618,164,"May 16, 2019",109.86,109.61,109.97,109.33,0.25%,0.3629601681663366
619,163,"May 17, 2019",110.08,109.86,110.19,109.5,0.20%,0.4037298267255116
620,162,"May 20, 2019",110.06,110.14,110.33,109.81,-0.02%,0.4610745540540914
621,161,"May 21, 2019",110.5,110.06,110.69,110.03,0.40%,0.7852769514945873
622,160,"May 22, 2019",110.36,110.48,110.64,110.25,-0.13%,0.7254179273608542
623,159,"May 23, 2019",109.61,110.36,110.38,109.47,-0.68%,0.47784312637774806
624,158,"May 24, 2019",109.31,109.61,109.75,109.28,-0.27%,0.5776789783386522
625,157,"May 27, 2019",109.52,109.31,109.59,109.28,0.19%,0.8128934026316628
626,156,"May 28, 2019",109.38,109.5,109.64,109.22,-0.13%,0.80021154368747
627,155,"May 29, 2019",109.59,109.38,109.7,109.14,0.19%,1.0185868206457747
628,154,"May 30, 2019",109.61,109.61,109.94,109.47,0.02%,1.1438061086684623
629,153,"May 31, 2019",108.28,109.62,109.64,108.28,-1.21%,0.1347397902969739
630,152,"Jun 03, 2019",108.08,108.38,108.45,107.89,-0.18%,0.2723684798732326
631,151,"Jun 04, 2019",108.14,108.08,108.36,107.83,0.06%,0.26010044214734745
632,150,"Jun 05, 2019",108.47,108.14,108.5,107.81,0.31%,0.10546031802956761
633,149,"Jun 06, 2019",108.42,108.47,108.58,108.03,-0.05%,0.10469955741069904
634,148,"Jun 07, 2019",108.19,108.42,108.62,107.89,-0.21%,0.26635694230150836
635,147,"Jun 10, 2019",108.44,108.56,108.72,108.33,0.23%,0.07091884298727458
636,146,"Jun 11, 2019",108.52,108.45,108.81,108.36,0.07%,0.1532080833653095
637,145,"Jun 12, 2019",108.5,108.52,108.58,108.22,-0.02%,0.43925812554607646
638,144,"Jun 13, 2019",108.39,108.52,108.55,108.17,-0.10%,0.5483258192325791
639,143,"Jun 14, 2019",108.56,108.38,108.59,108.16,0.16%,0.7728251393710921
640,142,"Jun 17, 2019",108.56,108.44,108.72,108.41,0.00%,0.9081686150424237
641,141,"Jun 18, 2019",108.45,108.55,108.69,108.06,-0.10%,0.8589179269957075
642,140,"Jun 19, 2019",108.11,108.45,108.62,107.91,-0.31%,0.6042811814236542
643,139,"Jun 20, 2019",107.31,108.09,108.14,107.22,-0.74%,0.317367211370884
644,138,"Jun 21, 2019",107.31,107.31,107.75,107.06,0.00%,0.5090485615039645
645,137,"Jun 24, 2019",107.3,107.41,107.55,107.25,-0.01%,0.5556516749357047
646,136,"Jun 25, 2019",107.19,107.31,107.42,106.78,-0.10%,0.6757184627849255
647,135,"Jun 26, 2019",107.78,107.19,107.86,107.09,0.55%,0.23877261423375734
648,134,"Jun 27, 2019",107.8,107.8,108.17,107.64,0.02%,0.3281027677890063
649,133,"Jun 28, 2019",107.89,107.8,107.94,107.56,0.08%,0.405196217619855
650,132,"Jul 01, 2019",108.44,108.11,108.55,108.11,0.51%,0.4015407793632826
651,131,"Jul 02, 2019",107.89,108.44,108.48,107.77,-0.51%,0.532745815934824
652,130,"Jul 03, 2019",107.83,107.89,107.93,107.53,-0.06%,0.6192885414237849
653,129,"Jul 04, 2019",107.81,107.8,107.86,107.71,-0.02%,0.6356985693601845
654,128,"Jul 05, 2019",108.47,107.81,108.64,107.78,0.61%,0.3177595268666744
655,127,"Jul 08, 2019",108.72,108.44,108.81,108.28,0.23%,0.44751004743066924
656,126,"Jul 09, 2019",108.86,108.72,108.97,108.67,0.13%,0.6305905778605515
657,125,"Jul 10, 2019",108.47,108.84,108.98,108.33,-0.36%,0.5307099756842862
658,124,"Jul 11, 2019",108.5,108.47,108.53,107.86,0.03%,0.6147344035801866
659,123,"Jul 12, 2019",107.91,108.48,108.61,107.8,-0.54%,0.2523323697724478
660,122,"Jul 15, 2019",107.92,107.88,108.11,107.8,0.01%,0.2755016446871482
661,121,"Jul 16, 2019",108.24,107.92,108.39,107.83,0.30%,0.4096861707392212
662,120,"Jul 17, 2019",107.94,108.25,108.33,107.94,-0.28%,0.3659984861702233
663,119,"Jul 18, 2019",107.3,107.94,108.02,107.2,-0.59%,0.8500695975717676
664,118,"Jul 19, 2019",107.72,107.3,107.97,107.22,0.39%,0.6440285804571028
665,117,"Jul 22, 2019",107.88,107.8,108.08,107.7,0.15%,0.5816654722279899
666,116,"Jul 23, 2019",108.22,107.84,108.3,107.83,0.32%,0.37067199144144064
667,115,"Jul 24, 2019",108.19,108.22,108.28,107.94,-0.03%,0.493255548482078
668,114,"Jul 25, 2019",108.64,108.19,108.77,108.03,0.42%,0.846919332644356
669,113,"Jul 26, 2019",108.67,108.64,108.83,108.56,0.03%,1.2786809389234495
670,112,"Jul 29, 2019",108.78,108.69,108.91,108.42,0.10%,1.5615662346121355
671,111,"Jul 30, 2019",108.61,108.78,108.95,108.45,-0.16%,1.6600184162465006
672,110,"Jul 31, 2019",108.75,108.61,109.0,108.5,0.13%,1.9928005860767215
673,109,"Aug 01, 2019",107.34,108.8,109.33,107.27,-1.30%,1.0406470115570656
674,108,"Aug 02, 2019",106.59,107.34,107.58,106.5,-0.70%,0.640505833143759
675,107,"Aug 05, 2019",105.95,106.59,106.69,105.78,-0.60%,0.44193842694864105
676,106,"Aug 06, 2019",106.48,105.94,107.08,105.53,0.50%,0.5748645461077461
677,105,"Aug 07, 2019",106.28,106.48,106.48,105.5,-0.19%,0.4686237800378734
678,104,"Aug 08, 2019",106.08,106.28,106.31,105.89,-0.19%,0.41096854899978247
679,103,"Aug 09, 2019",105.67,106.08,106.12,105.27,-0.39%,0.6196400866355667
680,102,"Aug 12, 2019",105.31,105.58,105.7,105.05,-0.34%,0.9393414417624806
681,101,"Aug 13, 2019",106.75,105.31,106.98,105.06,1.37%,0.43921198772639486
682,100,"Aug 14, 2019",105.91,106.75,106.78,105.66,-0.79%,0.46328967589813524
683,99,"Aug 15, 2019",106.12,105.92,106.78,105.7,0.20%,0.391232927330106
684,98,"Aug 16, 2019",106.38,106.12,106.5,106.03,0.25%,0.38097997253948646
685,97,"Aug 19, 2019",106.64,106.34,106.7,106.25,0.24%,0.5930223745954342
686,96,"Aug 20, 2019",106.23,106.63,106.69,106.17,-0.38%,0.3796885737169742
687,95,"Aug 21, 2019",106.62,106.22,106.66,106.22,0.37%,0.5909579441764563
688,94,"Aug 22, 2019",106.44,106.61,106.66,106.25,-0.17%,0.4738506639256509
689,93,"Aug 23, 2019",105.41,106.44,106.75,105.27,-0.97%,0.7024234784336854
690,92,"Aug 26, 2019",106.14,105.14,106.41,104.45,0.69%,0.22187055116009052
691,91,"Aug 27, 2019",105.73,106.16,106.17,105.59,-0.39%,0.48390809736682217
692,90,"Aug 28, 2019",106.12,105.75,106.23,105.66,0.37%,0.34740439806808215
693,89,"Aug 29, 2019",106.52,106.12,106.69,105.83,0.38%,0.3188336821381457
694,88,"Aug 30, 2019",106.31,106.5,106.56,106.11,-0.20%,0.4742302430920411
695,87,"Sep 02, 2019",106.22,106.25,106.41,105.92,-0.08%,0.7042502540524728
696,86,"Sep 03, 2019",105.94,106.23,106.4,105.74,-0.26%,1.1284158307767191
697,85,"Sep 04, 2019",106.39,105.94,106.44,105.83,0.42%,0.9844700421299856
698,84,"Sep 05, 2019",106.92,106.36,107.22,106.31,0.50%,0.7154030660007821
699,83,"Sep 06, 2019",106.92,106.95,107.11,106.62,0.00%,0.8353428019855442
700,82,"Sep 09, 2019",107.25,106.83,107.28,106.77,0.31%,0.6535458800512837
701,81,"Sep 10, 2019",107.55,107.25,107.59,107.19,0.28%,0.5187751272733945
702,80,"Sep 11, 2019",107.83,107.55,107.86,107.5,0.26%,0.3042858938266461
703,79,"Sep 12, 2019",108.11,107.83,108.19,107.52,0.26%,0.2289618554077966
704,78,"Sep 13, 2019",108.08,108.09,108.28,107.92,-0.03%,0.29017341191406865
705,77,"Sep 16, 2019",108.14,107.67,108.17,107.48,0.06%,0.4880322373339608
706,76,"Sep 17, 2019",108.14,108.11,108.38,108.03,0.00%,0.5039914762841166
707,75,"Sep 18, 2019",108.45,108.12,108.48,108.08,0.29%,0.7421404901891681
708,74,"Sep 19, 2019",108.02,108.45,108.47,107.78,-0.40%,0.420596546685419
709,73,"Sep 20, 2019",107.56,108.02,108.09,107.53,-0.43%,0.3115581271869827
710,72,"Sep 23, 2019",107.56,107.53,107.78,107.31,0.00%,0.318631657447843
711,71,"Sep 24, 2019",107.06,107.55,107.8,106.97,-0.46%,0.6525605408095968
712,70,"Sep 25, 2019",107.78,107.06,107.89,107.0,0.67%,0.3871180198352738
713,69,"Sep 26, 2019",107.83,107.78,107.97,107.42,0.05%,0.5108083151884413
714,68,"Sep 27, 2019",107.94,107.83,108.19,107.66,0.10%,0.6148603072025172
715,67,"Sep 30, 2019",108.08,107.92,108.19,107.75,0.13%,0.7953456198327338
716,66,"Oct 01, 2019",107.75,108.08,108.47,107.62,-0.31%,0.5433906694874059
717,65,"Oct 02, 2019",107.18,107.73,107.9,107.04,-0.53%,0.32661057952586176
718,64,"Oct 03, 2019",106.92,107.19,107.31,106.48,-0.24%,0.6914017217067021
719,63,"Oct 04, 2019",106.94,106.92,107.14,106.58,0.02%,0.8500044278778378
720,62,"Oct 07, 2019",107.3,106.97,107.47,106.56,0.34%,0.8187298166400819
721,61,"Oct 08, 2019",107.08,107.3,107.45,106.81,-0.21%,1.1426982090356697
722,60,"Oct 09, 2019",107.47,107.08,107.64,106.94,0.36%,0.9345377236864427
723,59,"Oct 10, 2019",107.97,107.47,108.03,107.03,0.47%,0.5548933962552772
724,58,"Oct 11, 2019",108.42,107.98,108.62,107.84,0.42%,0.22476650330095704
725,57,"Oct 14, 2019",108.39,108.36,108.53,108.03,-0.03%,0.24701714176791092
726,56,"Oct 15, 2019",108.86,108.42,108.91,108.16,0.43%,0.23673497400821875
727,55,"Oct 16, 2019",108.77,108.86,108.88,108.57,-0.08%,0.17965583653860964
728,54,"Oct 17, 2019",108.67,108.77,108.94,108.47,-0.09%,0.1107542219291709
729,53,"Oct 18, 2019",108.43,108.66,108.73,108.38,-0.22%,0.23595493478179583
730,52,"Oct 21, 2019",108.61,108.47,108.67,108.3,0.17%,0.16315297989751773
731,51,"Oct 22, 2019",108.48,108.61,108.73,108.44,-0.12%,0.27256934751359335
732,50,"Oct 23, 2019",108.69,108.5,108.72,108.25,0.19%,0.2632320113520959
733,49,"Oct 24, 2019",108.61,108.67,108.75,108.48,-0.07%,0.3038194956895776
734,48,"Oct 25, 2019",108.66,108.63,108.79,108.51,0.05%,0.30987183850345756
735,47,"Oct 28, 2019",108.95,108.67,109.05,108.66,0.27%,0.44164677296435306
736,46,"Oct 29, 2019",108.89,108.95,109.08,108.77,-0.06%,0.41180079807196035
737,45,"Oct 30, 2019",108.84,108.89,109.3,108.72,-0.05%,0.41947393067388367
738,44,"Oct 31, 2019",108.03,108.83,108.91,107.92,-0.74%,0.8289480908525708
739,43,"Nov 01, 2019",108.19,108.06,108.33,107.89,0.15%,0.7681386918683669
740,42,"Nov 04, 2019",108.58,108.19,108.66,108.17,0.36%,0.4788716057983169
741,41,"Nov 05, 2019",109.16,108.58,109.25,108.55,0.53%,0.1561575286710305
742,40,"Nov 06, 2019",108.97,109.17,109.19,108.81,-0.17%,0.2539372569184875
743,39,"Nov 07, 2019",109.28,108.97,109.5,108.66,0.28%,0.402798806009505
744,38,"Nov 08, 2019",109.28,109.28,109.48,109.08,0.00%,0.4547078192370956
745,37,"Nov 11, 2019",109.06,109.2,109.27,108.89,-0.20%,0.34400893921222336
746,36,"Nov 12, 2019",109.02,109.06,109.31,108.92,-0.04%,0.34540763866744856
747,35,"Nov 13, 2019",108.83,109.0,109.16,108.66,-0.17%,0.21162395444424567
748,34,"Nov 14, 2019",108.41,108.83,108.88,108.25,-0.39%,0.2086625095797193
749,33,"Nov 15, 2019",108.75,108.41,108.86,108.38,0.31%,0.11791237204975678
750,32,"Nov 18, 2019",108.67,108.83,109.08,108.52,-0.07%,0.16531011514652172
751,31,"Nov 19, 2019",108.55,108.67,108.86,108.45,-0.11%,0.4164957920021142
752,30,"Nov 20, 2019",108.61,108.55,108.75,108.34,0.06%,0.4950558902042191
753,29,"Nov 21, 2019",108.64,108.61,108.7,108.28,0.03%,0.565504217981099
754,28,"Nov 22, 2019",108.66,108.64,108.73,108.47,0.02%,0.5635138153266891
755,27,"Nov 25, 2019",108.92,108.72,108.98,108.64,0.24%,0.3850572342179701
756,26,"Nov 26, 2019",109.05,108.92,109.2,108.88,0.12%,0.3303784233773831
757,25,"Nov 27, 2019",109.56,109.03,109.61,109.0,0.47%,0.5224201541166194
758,24,"Nov 28, 2019",109.52,109.55,109.58,109.33,-0.04%,0.5862910064528322
759,23,"Nov 29, 2019",109.52,109.5,109.67,109.39,0.00%,0.6734244912571907
760,22,"Dec 02, 2019",109.0,109.53,109.73,108.92,-0.47%,0.27666727921393536
761,21,"Dec 03, 2019",108.64,108.97,109.22,108.48,-0.33%,0.09925980678921481
762,20,"Dec 04, 2019",108.86,108.64,108.97,108.42,0.20%,0.23992159390543838
763,19,"Dec 05, 2019",108.76,108.86,109.0,108.65,-0.09%,0.30925515849470303
764,18,"Dec 06, 2019",108.61,108.77,108.92,108.53,-0.14%,0.4784230202289502
765,17,"Dec 09, 2019",108.56,108.68,108.68,108.42,-0.05%,0.6017662596248988
766,16,"Dec 10, 2019",108.71,108.56,108.77,108.51,0.14%,0.5734952084347833
767,15,"Dec 11, 2019",108.56,108.72,108.86,108.47,-0.14%,0.7449524037865554
768,14,"Dec 12, 2019",109.31,108.57,109.46,108.46,0.69%,0.1294226098696695
769,13,"Dec 13, 2019",109.38,109.31,109.72,108.92,0.06%,0.07772993765570738
770,12,"Dec 16, 2019",109.5,109.39,109.69,109.25,0.11%,0.07199154422085614
771,11,"Dec 17, 2019",109.48,109.53,109.64,109.44,-0.02%,0.07299110742182609
772,10,"Dec 18, 2019",109.53,109.5,109.62,109.39,0.05%,0.11486501470597385
773,9,"Dec 19, 2019",109.38,109.55,109.67,109.17,-0.14%,0.0936183733639362
774,8,"Dec 20, 2019",109.44,109.36,109.53,109.25,0.05%,0.20876571013881404
775,7,"Dec 23, 2019",109.39,109.41,109.53,109.33,-0.05%,0.33092460139372243
776,6,"Dec 24, 2019",109.39,109.39,109.44,109.31,0.00%,0.0
777,5,"Dec 25, 2019",109.36,109.39,109.42,109.27,-0.03%,0.0
778,4,"Dec 26, 2019",109.64,109.34,109.69,109.32,0.26%,0.0
779,3,"Dec 27, 2019",109.42,109.61,109.64,109.39,-0.20%,0.0
780,2,"Dec 30, 2019",108.88,109.47,109.52,108.75,-0.49%,0.0
781,1,"Dec 31, 2019",108.62,108.89,108.89,108.47,-0.24%,0.0
